"Roemer, Christina Anne",MGT 103,WI11,61,20,95.0,85.0,3.87,3.68,3.42
"Klein, Christine",MGT 103,WI11,19,10,70.0,70.0,3.10,3.70,
"Somasundaram, Tyagarajan",MGT 112,WI11,10,4,100.0,100.0,5.50,4.00,
"Rutherford, Lamar",MGT 121A,WI11,60,20,85.0,70.0,3.10,3.83,3.29
"Foit, Delbert F.",MGT 121B,WI11,24,18,94.4,100.0,5.61,3.76,3.65
"Houskeeper, Robert",MGT 131A,WI11,135,46,97.8,97.8,5.30,3.76,3.29
"Blakley, Bruce",MGT 131B,WI11,135,40,76.3,57.9,5.27,3.13,2.54
"Blakley, Bruce",MGT 132,WI11,45,19,52.6,68.4,6.29,3.28,2.86
"Pecore, Joseph P.",MGT 133,WI11,46,41,95.1,95.1,5.33,3.59,3.29
"Houskeeper, Robert",MGT 134,WI11,81,37,100.0,100.0,4.88,3.97,3.83
"Anderson, John Charles",MGT 135,WI11,133,67,95.5,89.6,5.07,3.72,3.41
"Clor-Proell, Shana",MGT 136,WI11,30,20,78.9,94.7,8.29,3.60,3.55
"Smith, Pamela Karen",MGT 164,WI11,28,17,100.0,82.4,4.26,3.50,3.49
"Connell, Joanie Bremer",MGT 164,WI11,13,8,100.0,100.0,5.75,3.88,
"Shaffer, Lisa Robock",MGT 166,WI11,59,31,93.5,93.5,3.77,3.83,3.49
"Hedges, Kathleen",MGT 172,WI11,68,24,100.0,95.8,3.25,3.74,3.36
"Royal, Rebecca",MGT 172,WI11,68,23,100.0,100.0,3.23,3.74,3.36
"Fuller, Robert L.",MGT 172,WI11,26,11,90.9,72.7,4.68,3.73,3.45
"Foit, Delbert F.",MGT 174,WI11,23,14,92.9,100.0,7.21,3.23,3.33
"Xie, Lili",MGT 181,WI11,25,5,80.0,60.0,4.10,4.00,2.95
"Dunn, Louis Jean",MGT 181,WI11,28,9,88.9,100.0,4.50,3.44,3.56
"Willoughby, Michael Gene",MGT 4,WI11,189,75,88.0,60.8,5.33,,1.78
"Houskeeper, Robert",MGT 5,WI11,171,58,94.8,94.7,4.36,3.48,2.80
"Chang, Edmond Yi-Teh",MMW 12,WI11,177,121,81.8,100.0,6.80,3.27,3.13
"duBois, Page Ann",MMW 12,WI11,117,55,85.5,89.1,5.74,3.40,3.21
"Herbst, Matthew",MMW 12,WI11,177,80,85.0,100.0,5.89,3.22,3.18
"Chamberlain, Charles Thoms",MMW 12,WI11,143,72,80.6,83.3,7.22,3.31,3.03
"Gallant, Thomas W.",MMW 14,WI11,158,89,69.7,97.7,6.48,3.39,3.26
"Chang, Edmond Yi-Teh",MMW 14,WI11,294,174,75.3,97.7,6.60,3.35,3.18
"Cassedy, Steven Dennis",MMW 14,WI11,174,76,57.9,56.6,5.94,3.42,3.33
"Gallant, Thomas W.",MMW 14GS,WI11,158,89,69.7,97.7,6.48,3.39,3.26
"Chang, Edmond Yi-Teh",MMW 14GS,WI11,294,174,75.3,97.7,6.60,3.35,3.18
"Cassedy, Steven Dennis",MMW 14GS,WI11,174,76,57.9,56.6,5.94,3.42,3.33
"Chang, Edmond Yi-Teh",MMW 2,WI11,177,121,81.8,100.0,6.80,3.27,3.13
"duBois, Page Ann",MMW 2,WI11,117,55,85.5,89.1,5.74,3.40,3.21
"Herbst, Matthew",MMW 2,WI11,177,80,85.0,100.0,5.89,3.22,3.18
"Chamberlain, Charles Thoms",MMW 2,WI11,143,72,80.6,83.3,7.22,3.31,3.03
"Gallant, Thomas W.",MMW 5,WI11,158,89,69.7,97.7,6.48,3.39,3.26
"Chang, Edmond Yi-Teh",MMW 5,WI11,294,174,75.3,97.7,6.60,3.35,3.18
"Cassedy, Steven Dennis",MMW 5,WI11,174,76,57.9,56.6,5.94,3.42,3.33
"Gallant, Thomas W.",MMW 5GS,WI11,158,89,69.7,97.7,6.48,3.39,3.26
"Chang, Edmond Yi-Teh",MMW 5GS,WI11,294,174,75.3,97.7,6.60,3.35,3.18
"Cassedy, Steven Dennis",MMW 5GS,WI11,174,76,57.9,56.6,5.94,3.42,3.33
"Wastal, Carrie King",MUIR 87,WI11,10,8,100.0,100.0,1.64,3.00,
"Karis, Aleck",MUS 101B,WI11,30,14,85.7,92.9,5.07,3.29,3.29
"Thorvaldsdottir, Anna S",MUS 102B,WI11,20,11,81.8,90.9,5.23,3.82,3.65
"Steiger, Rand",MUS 103B,WI11,14,4,100.0,100.0,9.50,4.00,
"Stevens, Jane",MUS 113,WI11,28,10,100.0,90.0,4.70,3.75,3.61
"Reynolds, Roger L.",MUS 114,WI11,25,5,80.0,80.0,5.30,4.00,3.84
"Seshadri, Anne Lineback",MUS 115,WI11,70,33,87.5,93.9,4.32,3.58,3.62
"Jung, Eun-Young",MUS 116,WI11,21,16,100.0,93.8,5.43,3.80,3.83
"Guy, Nancy",MUS 120B,WI11,37,17,82.4,70.6,5.38,3.07,2.31
"Borgo, David Garcia",MUS 127A,WI11,172,82,87.8,81.7,4.23,3.56,3.68
"Negyesy, Janos",MUS 130,WI11,42,26,100.0,100.0,3.19,3.96,4.00
"Dresser, Mark Stuart",MUS 131,WI11,8,5,100.0,100.0,4.10,3.75,
"Curtis, Charles Rector",MUS 133,WI11,29,15,57.1,78.6,1.64,3.71,3.77
"Williams, James G",MUS 13AF,WI11,121,63,34.9,15.9,4.34,2.95,2.97
"Fried, William N",MUS 14,WI11,110,60,55.9,80.7,2.97,3.32,2.93
"Borgo, David Garcia",MUS 143,WI11,68,31,83.3,93.3,0.70,4.00,
"Jung, Eun-Young",MUS 15,WI11,384,329,91.5,90.2,3.12,3.69,3.30
"Narucki, Susan M",MUS 15,WI11,97,60,88.3,95.0,2.47,3.71,3.47
"Davis, Anthony Curtis",MUS 150,WI11,22,7,85.7,85.7,1.93,3.80,3.78
"Puckette, Miller S.",MUS 171,WI11,55,14,100.0,85.7,5.36,3.57,3.59
"Erbe, Tom",MUS 174B,WI11,33,8,100.0,100.0,6.75,4.00,3.87
"Turney, Kimberly A",MUS 1B,WI11,37,15,100.0,93.3,3.57,3.71,3.63
"Dresser, Mark Stuart",MUS 2B,WI11,19,8,87.5,62.5,6.25,3.33,
"Dresser, Mark Stuart",MUS 2B,WI11,22,14,92.9,50.0,6.64,3.54,3.40
"Nguyen, Brendan D",MUS 2BK,WI11,14,9,88.9,77.8,3.75,3.67,
"Nguyen, Brendan D",MUS 2BK,WI11,11,6,83.3,83.3,4.83,3.83,
"Nguyen, Brendan D",MUS 2BK,WI11,9,4,75.0,75.0,3.50,3.75,
"Hackbarth, Benjamin S.",MUS 33B,WI11,6,3,100.0,100.0,4.50,4.00,
"Steiger, Rand",MUS 87,WI11,15,10,100.0,90.0,0.50,4.00,
"Schick, Steven",MUS 87,WI11,15,10,100.0,100.0,0.50,,
"Schick, Steven",MUS 9,WI11,148,82,97.6,97.6,1.96,3.93,3.91
"Ohnishi, Takae",MUS 95B,WI11,13,7,100.0,100.0,3.50,4.00,
"Larson, Philip Clarion",MUS 95C,WI11,55,22,100.0,100.0,0.98,4.00,3.98
"Chase, David Allen",MUS 95D,WI11,9,6,100.0,100.0,2.17,4.00,
"Medine, David E",MUS 95E,WI11,24,12,83.3,83.3,2.17,4.00,4.00
"Anderson, Kenneth",MUS 95G,WI11,167,81,97.5,100.0,1.13,4.00,
"Anderson, Kenneth",MUS 95G,WI11,78,36,100.0,100.0,1.62,4.00,
"Kenyatta, Kamau",MUS 95JC,WI11,23,9,100.0,100.0,3.39,4.00,4.00
"Larson, Philip Clarion",MUS 95K,WI11,10,5,100.0,100.0,4.10,4.00,
"Zelickman, Robert A",MUS 95L,WI11,47,30,100.0,100.0,2.03,4.00,4.00
"Seshadri, Kartik",MUS 95W,WI11,81,30,100.0,100.0,1.53,3.96,3.97
"Vecchio, Kenneth S",NANO 1,WI11,81,40,94.6,97.3,0.61,4.00,
"Wang, Joseph",NANO 101,WI11,72,37,100.0,97.2,4.67,3.62,3.60
"Sher, Gila",PHIL 1,WI11,53,27,81.5,77.8,4.13,3.33,3.20
"Grush, Rick Scott",PHIL 10,WI11,218,95,66.7,89.1,5.49,3.04,2.52
"Johnson, Monte",PHIL 101,WI11,62,25,96.0,100.0,5.70,3.33,2.90
"Tolley, Clinton",PHIL 104,WI11,45,17,88.2,100.0,6.75,3.79,3.14
"Rickless, Samuel Charles",PHIL 111,WI11,30,14,78.6,85.7,7.27,3.08,2.87
"Nelkin, Dana Kay",PHIL 131,WI11,36,13,76.9,100.0,6.68,3.40,2.87
"Cohen, Jonathan David",PHIL 132,WI11,36,9,77.8,88.9,6.06,2.89,3.12
"Herschbach, Mitchell Albert",PHIL 14,WI11,95,52,82.7,84.6,5.81,3.41,3.10
"Cartwright, Nancy D.",PHIL 152,WI11,33,12,83.3,100.0,6.83,3.42,3.54
"Rickless, Samuel Charles",PHIL 158,WI11,30,14,78.6,85.7,7.27,3.08,2.87
"Nelkin, Dana Kay",PHIL 163,WI11,173,84,71.4,65.5,5.48,3.29,2.75
"Arneson, Richard J.",PHIL 166,WI11,29,7,83.3,50.0,5.07,2.86,2.46
"Brink, David O.",PHIL 167,WI11,37,21,95.2,95.2,6.71,3.45,3.26
"Doppelt, Gerald D.",PHIL 167,WI11,20,9,100.0,100.0,7.17,3.67,3.39
"Callender, Craig Adam",PHIL 26,WI11,37,18,47.1,47.1,2.50,3.33,2.67
"Rickless, Samuel Charles",PHIL 27,WI11,271,156,58.7,53.5,4.77,3.03,2.89
"Walsh, Julie",PHIL 32,WI11,40,20,80.0,85.0,6.10,3.20,2.77
"Smith, Douglas E",PHYS 10,WI11,187,82,79.0,90.1,4.30,3.41,3.40
"Wu, Congjun",PHYS 100B,WI11,51,29,85.7,60.7,6.07,3.28,3.29
"Branson, James G",PHYS 110B,WI11,48,31,90.3,41.9,7.53,3.13,3.05
"Salmon, Richard L.",PHYS 111,WI11,15,7,100.0,100.0,7.93,3.67,
"Murphy, Thomas",PHYS 121,WI11,19,16,100.0,100.0,8.88,3.56,
"Sham, Lu Jeu",PHYS 130C,WI11,12,6,83.3,100.0,8.17,3.33,
"Di Ventra, Massimiliano",PHYS 140B,WI11,17,6,100.0,83.3,4.17,3.17,
"Kuti, Julius",PHYS 141,WI11,5,3,100.0,66.7,11.83,3.67,
"Wu, Congjun",PHYS 152A,WI11,15,8,100.0,87.5,9.50,3.57,
"Griest, Kim",PHYS 161,WI11,34,24,100.0,100.0,6.83,3.71,3.49
"Kleinfeld, David",PHYS 171,WI11,8,6,83.3,83.3,9.17,3.50,
"Kleinfeld, David",PHYS 178,WI11,8,6,83.3,83.3,9.17,3.50,
"Hicks, J. Charles",PHYS 1A,WI11,173,79,64.1,28.2,6.42,2.95,2.53
"Groisman, Alexander",PHYS 1B,WI11,239,97,62.9,59.8,5.52,3.13,2.73
"Levine, Herbert",PHYS 1B,WI11,278,144,65.3,48.6,6.63,3.04,2.83
"Smith, Christel Johanna",PHYS 1B,WI11,293,160,85.3,93.6,4.84,3.62,3.54
"Kritsuk, Alexei",PHYS 1C,WI11,185,75,81.3,81.3,5.41,3.41,3.05
"Grinstein, Benjamin",PHYS 2A,WI11,258,142,62.0,33.8,8.46,2.83,2.60
"Grinstein, Benjamin",PHYS 2A,WI11,264,144,73.4,46.8,7.74,2.94,2.60
"Grinstein, Benjamin",PHYS 2A,WI11,237,112,75.9,40.2,7.40,2.99,2.60
"Sinha, Sunil K",PHYS 2B,WI11,335,155,68.6,82.5,7.10,3.15,2.80
"Paddock, Mark",PHYS 2BL,WI11,103,42,66.7,78.6,5.52,3.43,3.07
"Michelsen, Eric Leonard",PHYS 2C,WI11,214,136,84.4,87.4,6.92,3.12,2.63
"Butov, Leonid",PHYS 2CL,WI11,223,108,66.4,66.4,5.55,3.47,3.34
"Hirsch, Jorge Eduardo",PHYS 2D,WI11,150,69,69.1,66.2,8.77,3.05,2.82
"Surko, Clifford M",PHYS 4A,WI11,49,34,76.5,47.1,6.79,3.13,2.91
"Shevchenko, Valentin I",PHYS 4D,WI11,31,15,80.0,100.0,4.37,3.87,3.39
"Tytler, David Robert",PHYS 7,WI11,31,13,69.2,61.5,5.73,3.11,3.47
"Dubin, Daniel Herschel",PHYS 87,WI11,19,11,100.0,100.0,0.50,4.00,
"Jacobson, Gary C.",POLI 10,WI11,59,25,80.0,80.0,6.00,3.26,2.92
"Jacobson, Gary C.",POLI 100B,WI11,206,81,75.0,62.0,4.98,3.40,2.83
"Galderisi, Peter",POLI 100C,WI11,218,81,96.3,97.5,4.65,3.55,3.23
"Popkin, Samuel L.",POLI 100DA,WI11,79,22,95.5,100.0,4.14,3.59,3.09
"Galderisi, Peter",POLI 100E,WI11,192,56,83.6,90.9,4.50,3.42,3.47
"Waugh, Andrew Scott",POLI 100N,WI11,28,21,94.7,100.0,4.40,3.65,3.74
"Schreiber, Darren",POLI 100O,WI11,46,17,82.4,94.1,6.15,3.35,3.33
"Ingram, James Warren",POLI 102E,WI11,78,68,77.9,82.4,6.18,3.18,2.69
"Smith, Glenn Chatmas",POLI 104B,WI11,185,64,93.8,98.4,5.17,3.50,3.14
"Schreiber, Darren",POLI 104L,WI11,31,16,81.3,87.5,7.97,3.47,3.37
"Strom, Kaare",POLI 11,WI11,170,81,76.5,87.3,5.61,3.06,2.80
"Forman-Barzilai, Fonna",POLI 110B,WI11,216,70,94.3,98.6,5.44,3.64,3.21
"Gomez, Adam Joseph",POLI 110DA,WI11,73,32,96.9,100.0,6.94,3.67,3.31
"Selby, David A.",POLI 110EA,WI11,25,8,100.0,100.0,9.07,3.50,3.14
"Hoston, Germaine",POLI 114B,WI11,36,13,69.2,69.2,8.96,3.50,3.53
"Magagna, Victor Valentine",POLI 120A,WI11,394,162,98.8,99.4,3.57,3.97,3.97
"Chandler, William M.",POLI 120B,WI11,75,23,95.5,95.5,3.20,3.39,3.25
"Chandler, William M.",POLI 120H,WI11,118,47,93.6,89.4,4.24,3.62,3.51
"Lakoff, Sanford A.",POLI 121,WI11,117,43,90.5,76.2,6.40,3.53,3.07
"Shugart, Matthew F.",POLI 124A,WI11,53,17,88.2,94.1,4.97,3.41,2.86
"Comisso, Ellen T.",POLI 126AA,WI11,62,23,68.2,90.9,4.69,3.19,3.11
"Forman-Barzilai, Fonna",POLI 13,WI11,270,116,93.0,98.2,3.86,3.67,3.52
"Hoston, Germaine",POLI 130AD,WI11,47,11,100.0,100.0,7.05,3.91,3.37
"Krauss, Ellis S.",POLI 138D,WI11,129,56,85.5,70.9,3.66,3.30,2.94
"Comisso, Ellen T.",POLI 142Q,WI11,30,11,72.7,72.7,4.68,3.78,3.32
"Smith, Peter H",POLI 146A,WI11,207,80,82.3,83.5,4.93,3.47,3.29
"Abrajano, Marisa",POLI 150A,WI11,212,85,87.1,76.2,4.97,3.39,2.89
"Roeder, Philip G",POLI 191B,WI11,14,6,80.0,100.0,11.70,4.00,
"Slantchev, Branislav",POLI 191B,WI11,14,6,75.0,75.0,11.30,4.00,
"Kernell, Samuel H.",POLI 194,WI11,23,3,100.0,100.0,3.83,4.00,3.58
"Rickless, Samuel Charles",POLI 27,WI11,271,156,58.7,53.5,4.77,,2.72
"Kousser, Thad",POLI 30,WI11,304,151,83.9,99.3,4.62,3.60,3.07
"Forman-Barzilai, Fonna",POLI 87,WI11,11,11,100.0,100.0,1.05,4.00,
"Forman-Barzilai, Fonna",POLI 87,WI11,14,8,100.0,100.0,0.75,4.00,
"Anstis, Stuart",PSYC 1,WI11,305,171,94.7,92.9,3.49,3.45,2.99
"Liu, David",PSYC 101,WI11,264,118,93.1,69.8,4.14,3.65,3.33
"Anstis, Stuart",PSYC 102,WI11,280,118,84.6,94.0,4.60,3.22,2.79
"Gentner, Tim",PSYC 103,WI11,273,117,80.7,86.7,4.64,3.45,2.87
"Goldschmied, Nadav",PSYC 104,WI11,263,121,89.2,80.8,5.20,3.29,2.80
"Dobkins, Karen R.",PSYC 106,WI11,282,126,96.0,94.4,4.68,3.37,2.93
"Bekman, Nicole M",PSYC 107,WI11,26,16,87.5,81.3,5.38,3.94,3.84
"Heyman, Gail D.",PSYC 110,WI11,28,21,100.0,100.0,4.70,3.90,3.98
"Huber, David",PSYC 111A,WI11,32,19,94.7,89.5,5.87,3.53,3.58
"Winkielman, Piotr",PSYC 114,WI11,24,15,100.0,100.0,4.63,3.67,3.86
"Pashler, Harold E",PSYC 115,WI11,12,5,60.0,80.0,6.50,3.40,
"Kennelly, Arthur Edwin",PSYC 120,WI11,37,15,86.7,100.0,8.63,3.27,3.05
"Meyer, Stephen F",PSYC 120,WI11,37,13,92.3,100.0,9.12,3.27,3.05
"Bekman, Nicole M",PSYC 124,WI11,74,36,83.3,38.9,5.61,3.20,3.16
"Rose, Fred E.",PSYC 125,WI11,102,41,87.8,95.1,6.01,3.13,2.87
"Rayner, Keith",PSYC 128,WI11,27,16,93.3,93.8,4.50,3.46,3.37
"Ramachandran, Vilayanur S",PSYC 129,WI11,97,34,88.2,85.3,3.91,3.17,2.84
"Kennelly, Arthur Edwin",PSYC 140,WI11,39,14,92.9,100.0,7.42,3.31,3.23
"Meyer, Stephen F",PSYC 140,WI11,39,14,92.3,100.0,7.67,3.31,3.23
"Harris, Christine Renee",PSYC 153,WI11,357,148,93.1,91.7,5.16,3.54,2.84
"Christenfeld, Nicholas",PSYC 157,WI11,31,17,88.2,100.0,6.38,3.44,3.52
"Pashler, Harold E",PSYC 161,WI11,71,34,69.7,60.6,5.06,3.21,3.05
"Ramachandran, Vilayanur S",PSYC 169,WI11,260,102,95.0,88.1,5.16,3.34,2.75
"Mc Kenzie, Craig R.M.",PSYC 176,WI11,55,29,92.9,96.4,4.36,3.67,3.61
"Anagnostaras, Stephan",PSYC 181,WI11,379,128,89.0,86.6,3.45,3.63,3.19
"Fantino, Edmund J.",PSYC 184,WI11,40,21,95.2,95.2,4.20,3.79,3.64
"Koob, George F",PSYC 188,WI11,440,176,93.7,94.2,4.31,3.40,2.76
"Spilkin, Amy M.",PSYC 190,WI11,468,194,93.2,93.3,3.51,3.59,3.09
"Dufek, Sarah Anne",PSYC 193,WI11,60,41,100.0,100.0,3.33,3.68,3.44
"Mauldin, Kristin N.",PSYC 3,WI11,311,152,90.7,94.0,3.91,3.57,2.94
"Vul, Edward",PSYC 60,WI11,108,53,56.9,42.3,6.12,3.23,2.92
"Chenier, Troy Thomas",PSYC 60,WI11,266,130,83.8,92.3,4.26,3.42,2.59
"Heyman, Gail D.",PSYC 90,WI11,27,11,100.0,100.0,0.50,4.00,
"Zollman, Joellyn",RELI 1,WI11,49,23,95.7,95.5,4.67,3.32,2.82
"Rahimi, Babak",RELI 112,WI11,70,31,90.3,87.1,3.90,3.65,3.63
"Wayne, Don E.",REV 87,WI11,4,3,66.7,66.7,1.83,,
"Hoger Conn, Anne",SE 101A,WI11,270,135,100.0,95.5,7.61,,2.52
"Van Den Einde, Yael Dahlia",SE 101B,WI11,182,172,91.8,91.8,9.39,,2.84
"Lubarda, Vlado",SE 101C,WI11,232,111,91.0,90.8,7.55,3.39,2.67
"Lanza Di Scalea, Francesco",SE 110A,WI11,133,87,95.4,89.5,7.81,,2.88
"Van Den Einde, Yael Dahlia",SE 112B,WI11,14,11,100.0,100.0,5.41,3.82,
"Zhu, Qiang",SE 115,WI11,139,84,85.5,92.8,5.58,3.58,3.18
"Dowell, Robert Keith",SE 120,WI11,130,67,86.4,92.4,9.57,3.67,3.68
"Uang, Chia-Ming",SE 130A,WI11,141,84,88.1,94.0,10.43,3.17,3.02
"Krysl, Petr",SE 131,WI11,130,63,64.5,61.3,11.29,3.15,2.80
"Uang, Chia-Ming",SE 150,WI11,132,68,95.5,97.0,11.10,3.38,2.77
"Hutchinson, Tara",SE 181,WI11,71,61,77.0,52.5,9.39,2.93,2.43
"Bazilevs, Yuri",SE 87,WI11,9,3,100.0,100.0,0.50,,
"Kuester, Falko",SE 9,WI11,138,89,60.2,53.4,8.87,3.14,2.62
"Shearer, Peter M",SIO 1,WI11,158,70,81.2,76.5,4.18,3.50,3.21
"Sclater, John G.",SIO 10,WI11,133,58,69.0,56.9,3.67,3.22,3.13
"Kastner, Miriam",SIO 102,WI11,22,15,93.3,100.0,6.23,3.33,3.11
"Jackson, Jeremy B.C.",SIO 104,WI11,14,10,100.0,100.0,7.90,3.20,
"Minster, Jean Bernard H.",SIO 110,WI11,21,10,90.0,90.0,2.70,4.00,4.00
"Salmon, Richard L.",SIO 111,WI11,15,7,100.0,100.0,7.93,,
"Cook, Geoffrey W",SIO 120,WI11,16,13,100.0,100.0,4.96,3.58,
"Landry, Michael Raymond",SIO 134,WI11,88,69,85.1,86.6,5.41,3.31,2.96
"Brown, Kevin Michael",SIO 162,WI11,10,8,100.0,100.0,4.75,3.50,
"Constable, Steven C",SIO 182,WI11,13,8,100.0,87.5,8.50,3.38,
"Constable, Steven C",SIO 182A,WI11,13,8,100.0,87.5,8.50,3.38,
"Rouse, Gregory W.",SIO 184,WI11,12,8,87.5,100.0,4.75,3.38,
"Werner, Bradley T.",SIO 186,WI11,11,5,100.0,100.0,3.70,4.00,
"Iacobellis, Sam F",SIO 20,WI11,183,77,79.2,85.7,3.55,3.42,3.21
"Driscoll, Neal W.",SIO 35,WI11,147,67,95.5,95.5,2.20,3.73,3.64
"Tauxe, Lisa",SIO 87,WI11,17,11,100.0,100.0,0.50,4.00,
"Tauxe, Lisa",SIO 87,WI11,19,10,100.0,100.0,1.50,4.00,
"Tauxe, Lisa",SIO 87,WI11,10,7,100.0,100.0,1.07,4.00,
"Kernell, Samuel H.",SOCE 194,WI11,23,3,100.0,100.0,3.83,,3.30
"Biernacki, Richard",SOCI 100,WI11,60,36,88.9,97.2,7.78,3.33,3.10
"Klatch, Rebecca",SOCI 104Q,WI11,17,10,90.0,90.0,9.10,3.30,
"Biernacki, Richard",SOCI 106M,WI11,26,14,100.0,100.0,8.21,3.86,3.82
"Evans, John Hyde",SOCI 108,WI11,25,15,66.7,80.0,5.64,3.29,2.55
"Shapiro, Joshua Deane",SOCI 115,WI11,62,26,100.0,100.0,4.96,3.56,3.35
"Waisman, Carlos H.",SOCI 121,WI11,97,29,86.2,79.3,4.91,3.61,3.31
"Fitzgerald, David S",SOCI 122B,WI11,16,8,100.0,100.0,7.75,4.00,
"Jacob-Almeida, Rachel",SOCI 126,WI11,99,53,80.8,68.6,5.86,3.40,3.18
"Scull, Andrew",SOCI 136F,WI11,190,91,78.9,76.7,5.59,3.23,2.89
"Ng, Kwai",SOCI 140,WI11,123,58,94.6,98.2,5.26,3.69,3.36
"Summers, Valerie R.",SOCI 141,WI11,120,53,94.1,100.0,4.73,3.72,3.45
"Walshok, Mary Lindenstein",SOCI 159,WI11,18,9,88.9,88.9,6.94,3.63,
"Medvetz, Thomas Matthew",SOCI 160,WI11,121,53,80.8,88.5,5.54,3.53,3.18
"Lampland, Martha",SOCI 170,WI11,27,12,72.7,90.9,4.32,3.50,3.32
"Rona-Tas, Akos",SOCI 172,WI11,148,68,79.4,79.4,5.65,3.24,2.99
"Waisman, Carlos H.",SOCI 179,WI11,105,36,77.8,75.0,5.30,3.66,3.17
"Klatch, Rebecca",SOCI 184,WI11,38,22,100.0,95.5,3.41,3.19,2.46
"Zamosc, Leon",SOCI 185,WI11,123,59,89.8,86.4,4.33,3.54,3.44
"Jules-Rosette, Bennetta W.",SOCI 188E,WI11,27,14,100.0,100.0,5.42,3.85,3.85
"Evans, Ivan T",SOCI 2,WI11,212,103,96.1,98.0,4.42,3.44,3.16
"Lampland, Martha",SOCI 30,WI11,44,20,78.9,84.2,5.10,3.26,2.78
"Van Rite, Eric Robert",SOCI 50,WI11,110,52,94.1,86.3,4.42,3.41,3.16
"Klatch, Rebecca",SOCI 87,WI11,6,5,100.0,75.0,2.10,4.00,
"Strathdee, Steffani",STPA 181,WI11,23,19,100.0,100.0,3.06,4.00,3.44
"Walsh, Kim C.",TDAC 1,WI11,19,8,75.0,62.5,3.75,4.00,
"Walsh, Kim C.",TDAC 1,WI11,20,10,100.0,100.0,3.50,3.90,3.84
"Walsh, Kim C.",TDAC 1,WI11,21,5,100.0,100.0,2.90,4.00,3.84
"Walsh, Kim C.",TDAC 1,WI11,19,9,100.0,100.0,4.25,4.00,
"Walsh, Kim C.",TDAC 1,WI11,19,10,100.0,100.0,2.70,4.00,
"Walsh, Kim C.",TDAC 1,WI11,19,7,85.7,85.7,4.21,3.86,
"Walsh, Kim C.",TDAC 1,WI11,20,7,100.0,100.0,2.17,4.00,3.84
"Walsh, Kim C.",TDAC 1,WI11,19,6,100.0,83.3,4.17,4.00,
"Walsh, Kim C.",TDAC 1,WI11,19,8,100.0,100.0,1.36,4.00,
"Walsh, Kim C.",TDAC 1,WI11,20,8,100.0,100.0,1.75,4.00,3.84
"Walsh, Kim C.",TDAC 101,WI11,18,7,100.0,100.0,6.83,3.71,
"Castro, Robert Jess",TDAC 102,WI11,9,3,100.0,100.0,4.50,4.00,
"Barnes, Eva E",TDAC 108,WI11,18,5,100.0,100.0,6.10,4.00,
"Oates, Charles Bruce",TDAC 115,WI11,21,6,83.3,100.0,2.17,4.00,3.93
"Castro, Robert Jess",TDAC 120,WI11,15,5,100.0,100.0,3.30,4.00,
"Guirguis, Mark C",TDDE 1,WI11,53,29,79.3,93.1,8.71,3.68,3.55
"Guirguis, Mark C",TDDE 101,WI11,10,7,100.0,100.0,10.50,3.86,
"Burrett, Alan",TDDE 121,WI11,23,11,100.0,100.0,4.32,3.91,3.91
"Petrovich, Victoria A.",TDDE 131,WI11,11,6,100.0,100.0,5.83,3.83,
"DePaul, Dana",TDDR 101,WI11,22,10,90.0,100.0,7.90,3.89,3.51
"Carmody, James",TDDR 111,WI11,21,6,100.0,100.0,5.83,3.83,4.00
"Salovey, Todd",TDGE 1,WI11,119,80,95.0,97.5,2.48,3.97,3.82
"Salimi-Ghezelbash, Rana",TDGE 11,WI11,58,24,91.3,91.3,3.36,3.73,3.36
"George, Nadine",TDGE 11,WI11,112,42,71.4,57.1,2.36,3.42,3.11
"Meyer, Ursula",TDGE 25,WI11,14,4,100.0,100.0,3.00,4.00,
"Meyer, Ursula",TDGE 25,WI11,14,6,100.0,100.0,4.50,3.83,
"Meyer, Ursula",TDGE 25,WI11,17,6,100.0,100.0,6.17,3.83,
"Meyer, Ursula",TDGE 25,WI11,17,9,77.8,77.8,3.61,3.78,
"Meyer, Ursula",TDGE 25,WI11,10,3,100.0,100.0,3.83,4.00,
"Meyer, Ursula",TDGE 25,WI11,17,7,100.0,100.0,5.93,3.83,
"Meyer, Ursula",TDGE 25,WI11,13,6,100.0,100.0,2.50,3.67,
"Meyer, Ursula",TDGE 25,WI11,16,6,100.0,100.0,4.83,3.67,
"Rouse, John Samuel",TDGE 87,WI11,8,3,100.0,100.0,1.17,,
"Porter, Lisa",TDGE 87,WI11,10,7,100.0,100.0,1.17,4.00,
"Smith, Alison D",TDHD 172,WI11,13,4,100.0,100.0,5.50,3.50,
"Rouse, John Samuel",TDHT 10,WI11,14,4,100.0,100.0,5.00,3.25,
"Rouse, John Samuel",TDHT 10,WI11,8,3,100.0,100.0,5.17,3.67,
"Smarr, Janet L.",TDHT 101,WI11,26,11,100.0,90.9,4.50,3.36,3.17
"Smarr, Janet L.",TDHT 22,WI11,44,22,81.8,90.9,4.68,3.23,2.98
"Sharp, Judith A Emile",TDMV 1,WI11,33,19,100.0,100.0,2.39,3.92,3.87
"Sharp, Judith A Emile",TDMV 110,WI11,40,23,100.0,100.0,1.02,3.84,3.91
"Smith, Alison D",TDMV 110,WI11,27,11,100.0,100.0,3.50,4.00,3.94
"Geiger, Eric",TDMV 112,WI11,15,7,100.0,71.4,2.21,4.00,
"Sammartano, Tonnie",TDMV 120,WI11,24,10,100.0,100.0,0.90,3.80,3.78
